issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 
 ### Additional information
 
 Not relevant to the issue but https://github.com/rails/rails/pull/46697 is a related follow up PR to the one that introduced the regression.
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/relation/calculations.rb; activerecord/test/cases/calculations_test.rb,joshuay03,2023-05-01T04:41:24Z,2023-05-03T13:33:09Z

48072,49050,[Fix #48535]: fix behavior of `proc_for_binds` in `Arel::Nodes::HomogenousIn`,"### Motivation / Background
 This PR addresses the issues #48535 and #48072.
 
 With the introduction of PR #41068  an unintended behavior surfaced  causing the `proc_for_binds` to apply casting to attributes that were already casted. Consequently  this led to the malfunctioning of queries  as noted in the referenced issues.
 
 This commit fixes the issue by replacing the type with `ActiveModel::Type.default_value` so that the 2nd serialization is effectively a no-op. This correction has obviated the need for changes such as ""Fix deterministic queries that were broken after #41068 "" as detailed in [this commit](https://github.com/wbotelhos/rails/commit/37361bfb4222c5d210f11e48ecee46b05ea7d50e). These changes had inadvertently caused the tests initially intended for `proc_for_binds` within `HomogeneousIn` to erroneously evaluate the `proc_for_binds` within `InWithAdditionalValues`. This resulted in false positives whenever adjustments were made to the `proc_for_binds` within `HomogeneousIn`.
 
 Fixes #48072.
 Fixes #48535.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/CHANGELOG.md; activerecord/lib/active_record/encryption/extended_deterministic_queries.rb; activerecord/lib/arel/nodes/homogeneous_in.rb; activerecord/test/cases/serialized_attribute_test.rb,JohnAnon9771,2023-08-27T14:57:07Z,2023-11-09T21:38:21Z

48052,48397,improve quoted parameters in mime types,"### Motivation / Background
 
 This Pull Request has been created because `Mime::Type` does not correctly handle quoted parameters. They can contain most characters  including a comma. Additionally  the current implementation ignored the parameters when loading the type  but not when registering it.
 
 Fixes #48052
 
 ### Detail
 
 This Pull Request changes `Mime::Type` to allow every character in a quoted parameter value  except `\r`  `\` and `""` as defined in [RFC 822 3.3](https://datatracker.ietf.org/doc/html/rfc822#section-3.3)  except for escaped characters (see Current Limitations).
 
 Additionally  the different parts of the Accept header are not simply split by ` `  but now factor in quotes.
 
 In the current implementation `Mime::Type.register` kept the parameters  whereas `Mime::Type.parse` removed them. This PR now keeps all parameters before the `q` parameter (as defined in [RFC 7231 5.3.2](https://www.rfc-editor.org/rfc/rfc7231#section-5.3.2)). If during the lookup no type with the parameter could be found  a type is searched for without parameters as a fallback. This is useful for example for `multipart/form-data; boundary=""simple boundary""` and keeps the current behaviour.
 
 ### Current Limitations
 
 Currently the following limitations exist  but I'm not sure if they are worth the effort:
 
 * Quoted strings could contain escaped characters  including `\""`. My implementation does not allow a backslash to simplify the parsing and keeping it efficient.
 * If there are whitespace-differences around the parameters they would not be considered as matching. E.g. `my/type;test=""value""` would not match `my/type; test=""value""`
 * According to [RFC 7231 5.3.2](https://www.rfc-editor.org/rfc/rfc7231#section-5.3.2)  the types with parameters have precedence over types without parameters. But sorting them according to this information would mean to split the types from the parameters  which introduces additional computational effort.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionpack/CHANGELOG.md; actionpack/lib/action_dispatch/http/mime_type.rb; actionpack/test/controller/integration_test.rb; actionpack/test/dispatch/mime_type_test.rb,ThunderKey,2023-06-05T10:58:01Z,2023-06-05T16:56:18Z

48046,48048,Fix pg 1.5.0 deprecation warning,"Closes #48046
 
 /cc @yahonda ",closed,Gemfile.lock; activerecord/lib/active_record/connection_adapters/postgresql_adapter.rb,morgoth,2023-04-24T12:10:41Z,2023-04-25T07:13:31Z

48038,48039,Fix `Marshal.dump` on records that use AR Encryption,"Fixes https://github.com/rails/rails/issues/48038
 
 I don't think we need to use a proc here - it doesn't seem like there is any performance benefit in doing so. The default is being read from the `columns_hash`  which will already be loaded in memory. And then the `default` method is just reading a value (or returning nil).
 
 cc @fatkodima @jorgemanrubia ",closed,activerecord/lib/active_record/encryption/encryptable_record.rb; activerecord/lib/active_record/encryption/encrypted_attribute_type.rb; activerecord/test/cases/encryption/encryptable_record_test.rb,ghiculescu,2023-04-23T21:51:21Z,2023-04-26T07:04:36Z

47999,48004,Module#delegate directly define methods as private,"Fix: https://github.com/rails/rails/issues/47999
 
 Useful for `method_added` hooks  but also should perform very sligtly better for large list of delegators.
 
 FYI @crevete ",closed,activesupport/lib/active_support/core_ext/module/delegation.rb,byroot,2023-04-20T20:13:37Z,2023-04-20T22:02:14Z

47956,47983,Fix #47956: Update comment to reference values with single quotes,"Fixes #47956
 
 This Pull Request has been created because autogenerated config/locales/en.yml file template mentions surrounding specific keys with 'single quotes' while the examples were presented with ""double quotes""
 
 ### Detail
 
 This Pull Request fixes generated documentation that erroneously gives examples of single quote keys with double quotes
 ",closed,actionmailbox/test/dummy/config/locales/en.yml; actiontext/test/dummy/config/locales/en.yml; activestorage/test/dummy/config/locales/en.yml; railties/lib/rails/generators/rails/app/templates/config/locales/en.yml,Jbrito6492,2023-04-19T05:38:02Z,2023-04-19T08:52:41Z

47909,48861,Fixes #47909 when using order or unscope,"This fix corrects the logic in both the associated and missing methods. If the reflection.options hash has a key/value pair for :class_name it will use the association. This fixes [48651](https://github.com/rails/rails/issues/48651) which was not returning the correct value when using an enum association and querying for a record that had one key of the enum but was missing another. This also fixes [44964](https://github.com/rails/rails/issues/44964) where ActiveRecord was not properly aliasing self-referencing relations. If the reflection.options doesn’t contain the key/value pair then it will use the reflection.table_name. This fixes  [47909](https://github.com/rails/rails/issues/47909) in which a user was trying to find records that were either missing a relation or were missing a relation that was ordered or unscoped or were missing a relation that was using extends in the query which resulted in an ActiveRecord Exception. It also allows for using extends in any of these capacities.
 
 
 * [ X] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [X ] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [ X] Tests are added or updated if you fix a bug or add a feature.
 * [X ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/relation/query_methods.rb; activerecord/test/cases/relation/where_chain_test.rb; activerecord/test/models/author.rb,paulreece,2023-08-01T02:51:35Z,2023-08-03T15:26:37Z

47903,47929,fixed comment for example sql statement,"### Motivation / Background
 
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 This Pull Request has been created because fixes #47903  
 
 ### Detail
 
 This Pull Request changes example SQL statement to be more coherent to the user.
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/relation/calculations.rb,jetjodh,2023-04-12T22:11:17Z,2023-04-12T22:34:02Z

47849,53619,[Fix #47849] Correctly strip newlines from check constraints for MySQL 8.0.16+,"### Motivation / Background
 
 The regular expression used to strip whitespace characters from check constraints that I added in #47851 was incorrectly specified  and resulted in `n` characters being left in the output.
 
 ### Detail
 
 This PR changes the `strip_whitespace_characters` method I previously introduced to ensure that check constraints are output in a format that allows them to be restored.
 
 Given the DDL for our table (edited to remove private details about our app):
 
 ```sql
 CREATE TABLE `sample_table` (
   `id` int NOT NULL AUTO_INCREMENT 
   `approver_ids` json DEFAULT NULL 
   PRIMARY KEY (`id`) 
   CONSTRAINT `non_empty_approver_ids_array` CHECK (json_schema_valid(_utf8mb4'\n        {\n          ""oneOf"": [\n            {\n              ""type"": ""null""\n            } \n            {\n              ""type"": ""array"" \n              ""minItems"": 1 \n              ""items"": {\n                ""type"": ""integer"" \n                ""minimum"": 0\n              }\n            }\n          ]\n        }' `approver_ids`))
 ) ENGINE=InnoDB DEFAULT CHARSET=utf8mb4 COLLATE=utf8mb4_0900_ai_ci
 ```
 
 On the `7-2-stable` branch (our app isn't yet compatible with Rails 8  but the underlying code here hasn't changed)  the constraint `non_empty_approver_ids_array` here results in the output:
 
 ```sql
 json_schema_valid(_utf8mb4'n {n ""oneOf"": [n {n ""type"": ""null""n } n {n ""type"": ""array"" n ""minItems"": 1 n ""items"": {n ""type"": ""integer"" n ""minimum"": 0n }n }n ]n }' `approver_ids`)
 ```
 
 This is invalid when we restore the schema dump.
 
 With the fix from this PR in place  the output becomes:
 
 ```sql
 json_schema_valid(_utf8mb4' { ""oneOf"": [ { ""type"": ""null"" }  { ""type"": ""array""  ""minItems"": 1  ""items"": { ""type"": ""integer""  ""minimum"": 0 } } ] }' `approver_ids`)
 ```
 
 This is valid and allows the schema dump to be restored correctly.
 
 As a bonus  the revised code no longer uses regular expressions to avoid the same mistake occurring in the future.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/connection_adapters/abstract_mysql_adapter.rb; activerecord/test/cases/migration/check_constraint_test.rb,stevehill1981,2024-11-13T10:37:44Z,2024-11-15T11:10:07Z

47704,47747,Implement `marshal_dump` and `marshal_load` on ActiveRecord::Base,"Fix: https://github.com/rails/rails/issues/47704
 Superseeds: https://github.com/rails/rails/pull/47722
 
 While the instance variable ordering bug should be fixed in Ruby 3.2.3  it's not great that we're depending on such brittle implementation detail.
 
 Additionally  Marshalling Active Record instances is currently very inefficient  the payload include lots of redundant data that shouldn't make it into the cache.
 
 In this new format the serialized payload only contains basic Ruby core or stdlib objects  reducing the risk of changes in the internal representation of Rails classes.
 
 The payloads are also dramatically smaller:
 
 ```bash
 $ ls -lh test/support/marshal_compatibility_fixtures/PostgreSQL/
 1.7K rails_6_1_topic.dump
 4.1K rails_6_1_topic_associations.dump
 579B rails_7_1_topic.dump
 806B rails_7_1_topic_associations.dump
 ```
 
 Compared to the previous PR (https://github.com/rails/rails/pull/47722) we lose the ability to behave as a cache miss for no longer existing classes  but this implementation is so dramatically simpler  that I think it's worth it.
 
 ## Benchmark
 
 Payload size: `4015B -> 695B`
 
 Dump:
 
 ```
 Comparison:
             dump 7.1:    34382.8 i/s
             dump 6.1:    14392.6 i/s - 2.39x  slower
 ```
 
 Load:
 
 ```
 Comparison:
             load 7.1:    29420.8 i/s
             load 6.1:    13827.2 i/s - 2.13x  slower
 ```
 
 NB: the actual speedup will vary a lot based on the size of the records  number of associations etc  but overall it's safe to say it's way faster.
 
 <details>
 <summary>benchmark code</summary>
 begin
   require ""bundler/inline""
 rescue LoadError => e
   $stderr.puts ""Bundler version 1.10 or later is required. Please update your Bundler""
   raise e
 end
 
 gemfile(true) do
   source ""https://rubygems.org""
   case ENV[""FORMAT""]
   when ""7.1""
     gem ""activerecord""  github: ""https://github.com/rails/rails/pull/47747""
   when ""6.1""
     gem ""activerecord""  github: ""rails/rails""
   end
   gem ""sqlite3""
   gem ""benchmark-ips""
 end
 
 require ""active_record""
 require ""minitest/autorun""
 require ""logger""
 
 # This connection will do for database-independent bug reports.
 ActiveRecord::Base.establish_connection(adapter: ""sqlite3""  database: "":memory:"")
 ActiveRecord::Base.logger = Logger.new(nil)
 
 ActiveRecord::Schema.define do
   create_table :topics  force: true do |t|
     t.string   :title  limit: 250
     t.string   :author_name
     t.string   :author_email_address
     t.datetime :written_on
     t.time     :bonus_time
     t.date     :last_read
     t.text     :content
     t.text     :important
     t.boolean  :approved  default: true
     t.integer  :replies_count  default: 0
     t.integer  :unique_replies_count  default: 0
     t.integer  :parent_id
     t.string   :parent_title
     t.string   :type
     t.string   :group
     t.timestamps null: true
     t.index [:author_name  :title]
   end
 end
 
 class Topic < ActiveRecord::Base
   has_many :replies  dependent: :destroy  foreign_key: ""parent_id""  autosave: true  inverse_of: :topic
 end
 
 class Reply < Topic
   belongs_to :topic  foreign_key: ""parent_id""  counter_cache: true  inverse_of: :replies
 end
 
 if ENV[""FORMAT""] == ""7.1""
   ActiveRecord.marshalling_format_version = 7.1
 end
 
 topic = Topic.create!(title: ""Main topic"")
 topic.replies.create!(title: ""Response 1"")
 topic.replies.create!(title: ""Response 1"")
 
 topic = Topic.first
 topic.replies.each(&:topic)
 
 require ""benchmark/ips""
 
 payload = Marshal.dump(topic)
 puts ""#{ENV[""FORMAT""]} payload size: #{payload.bytesize}B""
 
 Benchmark.ips do |x|
   x.report(""dump #{ENV[""FORMAT""]}"") { Marshal.dump(topic) }
   x.save!(""/tmp/bench-marshal-dump.data"")
   x.compare!
 end
 
 Benchmark.ips do |x|
   x.report(""load #{ENV[""FORMAT""]}"") { Marshal.load(payload) }
   x.save!(""/tmp/bench-marshal-load.data"")
   x.compare!
 end
 </details>",closed,activerecord/CHANGELOG.md; activerecord/lib/active_record.rb; activerecord/lib/active_record/base.rb; activerecord/lib/active_record/marshalling.rb; activerecord/test/cases/marshal_serialization_test.rb; activerecord/test/models/reply.rb; activerecord/test/models/topic.rb; activerecord/test/support/marshal_compatibility_fixtures/Mysql2/rails_6_1_topic_associations.dump; activerecord/test/support/marshal_compatibility_fixtures/Mysql2/rails_7_1_topic.dump; activerecord/test/support/marshal_compatibility_fixtures/Mysql2/rails_7_1_topic_associations.dump; activerecord/test/support/marshal_compatibility_fixtures/PostgreSQL/rails_6_1_topic_associations.dump; activerecord/test/support/marshal_compatibility_fixtures/PostgreSQL/rails_7_1_topic.dump; activerecord/test/support/marshal_compatibility_fixtures/PostgreSQL/rails_7_1_topic_associations.dump; activerecord/test/support/marshal_compatibility_fixtures/SQLite/rails_6_1_topic_associations.dump; activerecord/test/support/marshal_compatibility_fixtures/SQLite/rails_7_1_topic.dump; activerecord/test/support/marshal_compatibility_fixtures/SQLite/rails_7_1_topic_associations.dump; guides/source/configuring.md; railties/lib/rails/application/configuration.rb; railties/lib/rails/generators/rails/app/templates/config/initializers/new_framework_defaults_7_1.rb.tt,casperisfine,2023-03-23T11:11:09Z,2023-03-28T15:19:24Z

47628,47651,Add missing deprecation warning assertion in test,"<!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 Fixes #47628 
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activesupport/test/cache/cache_store_setting_test.rb,rrunyon,2023-03-13T01:55:50Z,2023-03-13T13:01:48Z

47624,47912,Fix delegation to a method with implicit block.,"### Motivation / Background
 
 When https://github.com/rails/rails/commit/8b2f57dc6fc4400a1554a11b24dfb6c854310d81 was introduced it broke delegation of a method with implicit block like this:
 
 ```ruby
 class Foo
   def self.bar
     yield
   end
 end
 
 class Bar
   delegate :bar  to: Foo
 end
 
 Bar.new.bar { } # raises LocalJumpError: no block given (yield)
 ```
 
 It happens because it's impossible to detect a method with implicit block and we rely on method's parameters when we generate delegated methods.
 
 I've found only one solution to this issue: we always generate a method that explicitly accepts block. It kind of makes sense since every Ruby method accepts block implicitly anyway.
 
 Fixes https://github.com/rails/rails/issues/47624
 ",closed,activesupport/lib/active_support/core_ext/module/delegation.rb; activesupport/test/core_ext/module_test.rb,nashby,2023-04-10T17:53:20Z,2023-04-16T11:33:32Z

47600,47708,Improve Password Length Validation for BCrypt Compatibility,"[Fix #47600]
 
 ### Motivation / Background
 
 This Pull Request has been created because we identified a need to improve password length validation for BCrypt compatibility in the ActiveModel::SecurePassword module. The current validation only considers the character count  which may not accurately reflect the byte size limit imposed by BCrypt.
 
 ### Detail
 
 This Pull Request changes the password length validation by:
 
 - Updating the validation to consider byte size. This ensures that passwords adhere to the 72-byte limit imposed by BCrypt.
 
 - Adding a custom validation error message key `:password_too_long` for the byte size validation. This allows for better internationalization (i18n) support and customization of the error message when the byte size limit is exceeded.
 
 - Updating the existing test cases and adding new test cases to cover the updated validation logic  ensuring that both character count and byte size validations work as expected.
 
 - Providing clear comments and explanations in the code to describe the purpose of the validation and the rationale behind the implementation.
 
 These changes improve the overall user experience and maintain compatibility with BCrypt's limitations.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 
 ### Note for reviewers
 
 Everything in this pull request  including the code  tests  changelog  commit message  pull request title and description has been created by ChatGPT with some guidance. If you believe ChatGPT is infringing your copyright please let me know.",closed,activemodel/CHANGELOG.md; activemodel/lib/active_model/locale/en.yml; activemodel/lib/active_model/secure_password.rb; activemodel/test/cases/secure_password_test.rb,guilleiguaran,2023-03-18T01:53:35Z,2023-04-20T04:49:00Z

47572,47573,Fixes TimeWithZone ArgumentError #47572,Use triple dots in method_missing to forward parameters. This fixes #47572,closed,activesupport/lib/active_support/time_with_zone.rb; activesupport/test/core_ext/time_with_zone_test.rb,codergeek121,2023-03-03T19:54:49Z,2023-03-03T23:02:48Z

47570,47682,Add example of simple environment config extending,"Follow up to https://github.com/rails/rails/issues/47570
 
 [ci skip]
 
 @jonathanhefner @skipkayhil as discussed on the above issue",closed,guides/source/configuring.md,morgoth,2023-03-15T06:38:59Z,2023-03-15T20:42:58Z

47542,47584,Support prerelease rubies in Gemfile template if possible,"### Motivation / Background
 
 This commit brings back #45979 only when RubyGems version is 3.3.13 or higher that includes https://github.com/rubygems/rubygems/pull/5486
 
 Pull request #45979 has been reverted via #47524 because the default versions of RubyGems shipped with Ruby 2.7 and 3.0 are lower than 3.3.13. If users who bumps the RubyGems version or uses Ruby 3.1 or higher  RubyGems version should be satisfied to support prerelease rubies.
 
 Ref #45979 #47524
 Fix #47542
 
 ### Detail
 Here are details of how `Gem.ruby_version` works between RubyGems 3.3.12 and3.3.13. 
 
 - RubyGems 3.3.12` Gem.ruby_version` includes patch level
 ```ruby
 $ gem -v
 3.3.12
 $ irb
 irb(main):001:0> Gem.ruby_version
 => Gem::Version.new(""3.1.3.p185"")
 ```
 
 - RubyGems 3.3.13` Gem.ruby_version` does not include patch level
 ```ruby
 $ gem -v
 3.3.13
 $ irb
 irb(main):001:0> Gem.ruby_version
 => Gem::Version.new(""3.1.3"")
 irb(main):002:0>
 ```
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,railties/CHANGELOG.md; railties/lib/rails/generators/rails/app/templates/Gemfile.tt; railties/test/generators/app_generator_test.rb,yahonda,2023-03-06T02:19:47Z,2023-03-14T03:10:15Z

47535,47597,Fixes 47535 - flag multiple cookies as secure,"### Motivation / Background
 
 This PR fixes https://github.com/rails/rails/issues/47535  adding support for multiple cookies in the cookie jar.
 
 ### Detail
 
 Currently the `flag_cookies_as_secure!` assumes `cookies` parsed from the ""Set-Cookie"" header to be a string  but it can indeed be an array. This PR adds a check to confirm `cookies` is a string before splitting it.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [ ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionpack/lib/action_dispatch/middleware/ssl.rb; actionpack/test/dispatch/ssl_test.rb,ron-shinall,2023-03-07T17:26:25Z,2023-03-13T17:54:09Z

47435,47444,Fix `rails new --dev APP_PATH` command crashing,"ref: https://github.com/rails/rails/issues/47435#issuecomment-1436530001
 
 - `rails new APP_PATH --dev` works fine.
 - `rails new --dev APP_PATH` does not work.
 
 For most other flags  putting the APP_PATH before or after the flags has the same effect. It's just the prelease ones that have issues  because we have to rengerate the command so as to call `bundle exec rails new ...` a second time.
 
 Prior to this PR  the command that was being called was `bundle exec rails new APP_PATH APP_PATH`  and that doesn't work. Now it will get called as `bundle exec rails new APP_PATH --dev APP_PATH` which is fine.
 
 I haven't been able to find a way to write an automated test for this  but you can use the replication steps in https://github.com/rails/rails/issues/47435 to verify that the issue is fixed.
 ",closed,railties/lib/rails/generators/app_base.rb,ghiculescu,2023-02-20T23:42:53Z,2023-03-09T17:02:44Z

47418,47419,Make ForkTracker.check! a noop on Ruby 3.1+,"Fix: https://github.com/rails/rails/issues/47418
 
 We should trust the `Process._fork` callback  as it can't really be bypassed except throught `Process.daemonize` but I don't think it's a problem.
 
 We initially kept the PID check even if the callback was present  but it turns out that on modern GLIBC the getpid() syscall isn't cached and it causes a significant overhead.
 
 I will also attempt to get Ruby to cache `getpid()`  which would help other libraries that do similar PID checks.
 
 cc @dalehamel @eileencodes @matthewd ",closed,activesupport/lib/active_support/fork_tracker.rb; activesupport/test/fork_tracker_test.rb,byroot,2023-02-16T16:36:47Z,2023-02-20T08:26:47Z

47414,47496,make docker-entrypoint exit on error,"Fixes #47414
 
 cc: @zzak @byroot @dhh ",closed,railties/lib/rails/generators/rails/app/templates/docker-entrypoint.tt,rubys,2023-02-24T15:47:35Z,2023-02-24T16:18:32Z

47400,47425,Ensure `AUTOINCREMENT` declaration is preserved when altering SQLite tables,"### Motivation / Background
 
 Closes: https://github.com/rails/rails/issues/47400
 
 Previously  when copying a table as a result of an `ALTER TABLE` statement  the `AUTOINCREMENT` declaration on the PK column was dictated by the absence of a `:default` option on that column. However  we were always passing `default` when copying the columns to the new table  regardless of whether the column originally had a default. This led to the `AUTOINCREMENT` declaration being lost.
 
 ### Detail
 
 This commit fixes the issue by tracking a column's `auto_increment` value  and only passing the `default` option in `#copy_table` when the column does not have the `auto_increment` option set.
 
 I've added a test that ensure that both storing `auto_increment` on `SQLite3::Column` works as intended  and that the `AUTOINCREMENT` declaration is preserved on the table itself.
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  reference to other repositories or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [X] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [X] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [X] Tests are added or updated if you fix a bug or add a feature.
 * [X] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,activerecord/lib/active_record/connection_adapters/sqlite3/column.rb; activerecord/lib/active_record/connection_adapters/sqlite3/schema_statements.rb; activerecord/lib/active_record/connection_adapters/sqlite3_adapter.rb; activerecord/test/cases/adapters/sqlite3/sqlite3_adapter_test.rb; railties/test/application/initializers/frameworks_test.rb,adrianna-chang-shopify,2023-02-17T15:54:14Z,2023-02-27T16:11:08Z

47390,47394,Clear up common questions releases,"We often get asked about bug fixes for unsupported series  and NPM security release version scheme.
 
 cc #47390  #39351  #47216
 ",closed,guides/source/maintenance_policy.md,zzak,2023-02-15T09:11:07Z,2023-02-16T01:17:17Z

47369,47381,Fixes issue: Link to SQL Reference guide #47369,"### Motivation / Background
 Fixes #47369 
 Change link for sql tutorial to Khan Academy course. Added link to devart page which explains RDBMS. Both sites do not contain ads  tracking software  or other subscription related inceptives.
 
 ### Detail
 
 This Pull Request removes w3sql and sqlcourse links due to advertisements  and adds link to Khan Academy Introduction to SQL course and devart.com page on RDBMS.
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [ x] This Pull Request is related to one change. Changes that are unrelated should be opened in separate PRs.
 * [ x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [n/a ] Tests are added or updated if you fix a bug or add a feature.
 * [n/a ] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,guides/source/active_record_basics.md,davidomullan,2023-02-13T22:05:37Z,2023-02-14T07:12:29Z

47343,47344,maintain html_safe? on sliced HTML safe strings,"### Motivation / Background
 
 Closes https://github.com/rails/rails/issues/47343
 
 I have found inconsistent behaviour with `SafeBuffer`'s `slice`  `chr`  and `[]` functions.
 
 ```ruby
 buffer = ActiveSupport::SafeBuffer.new
 buffer.concat(""<html>"")
 
 buffer[0..0].html_safe? # true
 buffer.slice(0  1).html_safe? # false
 
 buffer[0].html_safe? # true
 buffer.chr.html_safe? # false
